LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,TH,Ca,Mg,Na,K,F,AQUIFER_TYPE,WLS_WTR_LEVEL,Broader_Classification_Soil,Broad_Soil_Type,SITE_TYPE,WLS_WTR_LEVEL_Categorized,Total Annual Ground Water Recharge,Broader_Classification_Lithology
24.122,77.6347,2021.0,8.0,450.0,0.0,171.0,56.0,27.0,3.44,153.0,20.0,24.0,43.0,23.0,0.681,Unconfined,8.09,Loamy,Loamy,Tube Well,Shallow,87459.12,Mixed
24.122,77.6347,2021.0,8.1,200.0,0.0,73.0,14.0,24.0,9.9,36.0,53.0,-23.0,35.0,2.0,0.777,Unconfined,7.62,Loamy,Loamy,Dug Well,Shallow,33178.0,Mixed
24.122,77.6347,2021.0,8.0,1100.0,0.0,268.0,221.0,42.0,10.4,403.0,106.0,33.0,88.0,3.0,0.341,Unconfined,20.5,Loamy,Loamy,Dug Well,Artesian,33178.0,Mixed
24.122,77.6347,2021.0,8.0,1800.0,0.0,372.0,362.0,115.0,10.97,439.0,80.0,57.0,255.0,2.0,0.242,Semi-Confined,31.5,Loamy,Loamy,Tube Well,Artesian,33178.0,Mixed
24.122,77.6347,2021.0,8.2,450.0,0.0,226.0,14.0,24.0,7.94,204.0,59.0,13.0,15.0,8.0,0.215,Unconfined,30.28,Loamy,Loamy,Tube Well,Artesian,33178.0,Mixed
24.122,77.6347,2021.0,8.2,650.0,0.0,305.0,58.0,17.0,0.94,87.0,35.0,26.0,74.0,0.7,0.297,Confined,11.7,Loamy,Loamy,Tube Well,Artesian,33178.0,Mixed
24.122,77.6347,2021.0,8.2,200.0,0.0,146.0,7.0,0.0,0.0,56.0,22.0,13.0,10.0,1.4,0.257,Unconfined,17.25,Loamy,Loamy,Tube Well,Artesian,33178.0,Mixed
24.122,77.6347,2021.0,8.3,750.0,0.0,329.0,60.0,26.0,1.4,92.0,37.0,33.0,67.0,1.2,2.32,Unconfined,15.5,Loamy,Loamy,Tube Well,Artesian,33178.0,Mixed
24.122,77.6347,2021.0,8.1,850.0,0.0,329.0,102.0,34.0,10.57,107.0,43.0,49.0,77.0,0.68,1.2,Confined,21.9,Loamy,Loamy,Tube Well,Artesian,33178.0,Mixed
24.122,77.6347,2021.0,7.9,550.0,0.0,183.0,84.0,30.0,5.0,153.0,61.0,18.0,35.0,1.15,1.2,Confined,41.25,Loamy,Loamy,Tube Well,Artesian,33178.0,Mixed
24.122,77.6347,2021.0,7.9,900.0,0.0,256.0,142.0,36.0,11.5,204.0,82.0,30.0,59.0,13.3,0.554,Semi-Confined,39.75,Loamy,Loamy,Bore Well,Artesian,33178.0,Mixed
24.122,77.6347,2021.0,8.5,450.0,6.0,214.0,21.0,13.0,2.0,92.0,37.0,17.0,19.0,22.0,0.544,Confined,38.33,Loamy,Loamy,Tube Well,Artesian,33178.0,Mixed
24.122,77.6347,2021.0,8.4,400.0,3.0,201.0,26.0,16.0,4.0,87.0,35.0,12.0,36.0,10.0,0.595,Semi-Confined,17.94,Loamy,Loamy,Bore Well,Artesian,77256.75,Mixed
24.122,77.6347,2021.0,8.0,650.0,0.0,256.0,72.0,18.0,11.0,122.0,49.0,44.0,22.0,1.5,0.854,Unconfined,13.9,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,42700.0,Mixed
24.122,77.6347,2021.0,8.4,700.0,3.0,378.0,28.0,7.0,0.07,46.0,18.0,58.0,48.0,1.5,0.794,Unconfined,18.15,Rocky/Gravelly,Rocky/Gravelly,Dug Well,Artesian,38102.26,Mixed
24.122,77.6347,2021.0,8.4,450.0,3.0,256.0,14.0,9.0,0.42,66.0,27.0,30.0,32.0,0.97,0.706,Unconfined,13.3,Rocky/Gravelly,Rocky/Gravelly,Tube Well,Artesian,42700.0,Mixed
24.122,77.6347,2021.0,8.4,450.0,3.0,226.0,30.0,19.4,4.39,82.0,33.0,35.0,16.0,0.79,0.438,Unconfined,23.3,Rocky/Gravelly,Rocky/Gravelly,Tube Well,Artesian,42700.0,Mixed
24.122,77.6347,2021.0,8.4,400.0,3.0,244.0,14.0,3.0,0.32,97.0,39.0,2.0,52.0,1.7,0.416,Unconfined,1.39,Loamy,Loamy,Dug Well,Shallow,37299.13,Mixed
24.122,77.6347,2021.0,8.4,750.0,3.0,342.0,46.0,28.0,7.36,163.0,65.0,15.0,33.0,85.0,0.454,Unconfined,13.88,Loamy,Loamy,Dug Well,Artesian,45309.53,Mixed
24.122,77.6347,2021.0,8.2,900.0,0.0,311.0,121.0,42.0,11.5,189.0,76.0,57.0,25.0,16.0,0.269,Unconfined,1.15,Loamy,Loamy,Dug Well,Shallow,37299.13,Mixed
24.122,77.6347,2021.0,7.9,550.0,0.0,207.0,67.0,26.0,7.7,87.0,35.0,24.0,60.0,0.76,0.571,Unconfined,3.84,Loamy,Loamy,Dug Well,Shallow,37299.13,Mixed
24.122,77.6347,2021.0,8.2,750.0,0.0,305.0,58.0,44.0,0.51,56.0,22.0,46.0,75.0,0.7,1.29,Unconfined,3.5,Loamy,Loamy,Dug Well,Shallow,37299.13,Mixed
24.122,77.6347,2021.0,7.7,300.0,0.0,110.0,12.0,27.0,29.32,61.0,25.0,11.0,17.0,4.0,0.882,Unconfined,3.26,Loamy,Loamy,Dug Well,Shallow,37299.13,Mixed
24.122,77.6347,2021.0,7.8,950.0,0.0,287.0,79.0,144.0,2.1,179.0,72.0,49.0,62.0,2.0,0.404,Unconfined,2.26,Loamy,Loamy,Dug Well,Shallow,4172.01,Mixed
24.122,77.6347,2021.0,7.9,350.0,0.0,171.0,21.0,19.0,6.4,71.0,29.0,16.0,23.0,2.33,1.02,Unconfined,1.88,Loamy,Loamy,Dug Well,Shallow,37299.13,Mixed
24.122,77.6347,2021.0,7.7,650.0,0.0,244.0,77.0,40.0,0.15,122.0,49.0,26.0,58.0,1.91,0.849,Unconfined,5.6,Others,Others,Tube Well,Shallow,72470.78,Others
24.122,77.6347,2021.0,8.2,550.0,0.0,256.0,28.0,69.0,0.21,61.0,25.0,18.0,79.0,3.41,1.25,Unconfined,8.94,Others,Others,Dug Well,Shallow,153413.8,Others
24.122,77.6347,2021.0,8.2,1200.0,0.0,354.0,130.0,140.0,38.36,122.0,49.0,66.0,73.0,82.0,0.602,Unconfined,12.76,Others,Others,Tube Well,Artesian,153413.8,Others
24.122,77.6347,2021.0,8.3,600.0,0.0,244.0,70.0,25.0,1.5,61.0,25.0,19.0,87.0,3.0,1.44,Unconfined,18.76,Others,Others,Tube Well,Artesian,72470.78,Others
24.122,77.6347,2021.0,8.0,470.0,0.0,116.0,67.0,35.0,14.0,184.0,67.0,4.0,20.0,2.5,0.33,Unconfined,12.83,Others,Others,Dug Well,Artesian,21019.92,Others
24.122,77.6347,2021.0,8.2,580.0,0.0,207.0,42.0,25.0,16.0,224.0,41.0,30.0,29.0,0.5,0.409,Unconfined,18.41,Others,Others,Dug Well,Artesian,153413.8,Others
24.122,77.6347,2021.0,8.4,1070.0,3.0,317.0,128.0,65.0,12.0,291.0,29.0,53.0,108.0,3.7,0.475,Unconfined,12.14,Others,Others,Tube Well,Artesian,21019.92,Others
24.122,77.6347,2021.0,8.4,750.0,3.0,336.0,37.0,15.0,4.0,296.0,45.0,45.0,36.0,0.5,0.459,Unconfined,6.91,Others,Others,Tube Well,Shallow,21019.92,Others
24.122,77.6347,2021.0,8.1,580.0,0.0,177.0,72.0,35.0,7.0,250.0,72.0,17.0,15.0,2.0,0.244,Unconfined,19.51,Others,Others,Dug Well,Artesian,72470.78,Others
24.122,77.6347,2021.0,8.3,550.0,0.0,256.0,30.0,25.0,6.5,219.0,72.0,9.0,22.0,6.0,0.295,Unconfined,12.23,Others,Others,Tube Well,Artesian,72470.78,Others
24.122,77.6347,2021.0,8.1,620.0,0.0,177.0,72.0,32.0,14.0,265.0,70.0,22.0,19.0,2.0,0.323,Unconfined,20.91,Others,Others,Tube Well,Artesian,72470.78,Others
24.122,77.6347,2021.0,8.4,580.0,3.0,226.0,30.0,32.0,10.6,224.0,49.0,25.0,27.0,2.0,0.299,Unconfined,7.82,Others,Others,Dug Well,Shallow,72470.78,Others
24.122,77.6347,2021.0,8.2,520.0,0.0,232.0,33.0,28.0,3.0,204.0,53.0,17.0,20.0,8.0,0.23,Unconfined,11.78,Others,Others,Dug Well,Artesian,72470.78,Others
24.122,77.6347,2021.0,8.2,520.0,0.0,128.0,72.0,34.0,9.0,219.0,76.0,7.0,17.0,2.0,0.247,Unconfined,13.3,Others,Others,Dug Well,Artesian,72470.78,Others
24.122,77.6347,2021.0,8.4,920.0,3.0,329.0,60.0,60.0,15.5,270.0,33.0,46.0,82.0,7.0,0.299,Unconfined,6.87,Others,Others,Dug Well,Shallow,21019.92,Others
24.122,77.6347,2021.0,8.3,840.0,0.0,311.0,46.0,57.0,8.0,230.0,37.0,33.0,83.0,6.8,0.268,Unconfined,20.91,Others,Others,Tube Well,Artesian,21019.92,Others
24.122,77.6347,2021.0,8.2,220.0,0.0,104.0,12.0,8.0,1.7,66.0,16.0,6.0,19.0,0.6,0.169,Unconfined,2.9,Others,Others,Tube Well,Shallow,72470.78,Others
24.122,77.6347,2021.0,8.1,540.0,0.0,128.0,77.0,34.0,14.5,230.0,57.0,21.0,17.0,1.86,0.326,Unconfined,14.7,Others,Others,Dug Well,Artesian,63986.56,Others
24.122,77.6347,2021.0,8.5,720.0,6.0,165.0,84.0,52.0,27.0,240.0,53.0,26.0,54.0,1.25,0.303,Unconfined,11.74,Others,Others,Dug Well,Artesian,72470.78,Others
24.122,77.6347,2021.0,8.0,670.0,0.0,171.0,91.0,57.0,28.0,224.0,47.0,26.0,50.0,0.82,0.344,Unconfined,5.4,Others,Others,Tube Well,Shallow,72470.78,Others
24.122,77.6347,2021.0,8.3,570.0,0.0,195.0,49.0,25.0,13.0,224.0,29.0,37.0,27.0,0.47,0.343,Unconfined,18.85,Others,Others,Dug Well,Artesian,72470.78,Others
24.122,77.6347,2021.0,8.3,380.0,0.0,134.0,39.0,25.0,12.5,138.0,31.0,15.0,22.0,0.36,0.342,Unconfined,47.1,Others,Others,Tube Well,Artesian,72470.78,Others
24.122,77.6347,2021.0,8.5,1070.0,6.0,372.0,81.0,49.0,45.0,434.0,47.0,77.0,44.0,0.7,0.958,Unconfined,21.0,Loamy,Loamy,Tube Well,Artesian,77256.75,Mixed
24.122,77.6347,2021.0,8.4,640.0,3.0,207.0,56.0,60.0,3.0,168.0,25.0,26.0,65.0,8.0,0.225,Unconfined,22.61,Loamy,Loamy,Tube Well,Artesian,37299.13,Mixed
24.122,77.6347,2021.0,8.1,210.0,0.0,98.0,7.0,0.0,6.0,77.0,8.0,14.0,10.0,1.5,0.0689,Unconfined,3.44,Loamy,Loamy,Tube Well,Shallow,77256.75,Mixed
24.122,77.6347,2021.0,8.4,730.0,3.0,323.0,35.0,10.0,3.8,286.0,12.0,62.0,34.0,0.3,0.44,Unconfined,1.76,Loamy,Loamy,Dug Well,Shallow,77256.75,Mixed
24.122,77.6347,2021.0,7.51,1190.0,0.0,250.0,187.0,74.0,46.8,360.0,64.0,49.0,87.0,32.0,0.47,Unconfined,3.46,Loamy,Loamy,Dug Well,Shallow,37299.13,Mixed
24.122,77.6347,2021.0,7.45,1530.0,0.0,293.0,287.0,83.0,49.9,510.0,88.0,70.0,108.0,15.0,0.21,Unconfined,2.16,Loamy,Loamy,Dug Well,Shallow,37299.13,Mixed
24.122,77.6347,2021.0,7.47,410.0,0.0,98.0,47.0,30.0,30.4,165.0,28.0,23.0,15.0,5.0,0.12,Unconfined,1.48,Loamy,Loamy,Dug Well,Shallow,87459.12,Mixed
24.122,77.6347,2021.0,8.15,890.0,0.0,281.0,102.0,61.0,36.6,270.0,48.0,36.0,73.0,10.0,0.52,Unconfined,1.5,Loamy,Loamy,Tube Well,Shallow,37299.13,Mixed
24.122,77.6347,2021.0,7.66,1050.0,0.0,201.0,215.0,45.0,34.2,330.0,44.0,53.0,86.0,2.5,0.6,Unconfined,1.43,Loamy,Loamy,Dug Well,Shallow,87459.12,Mixed
24.122,77.6347,2021.0,7.84,480.0,0.0,146.0,47.0,20.0,24.0,185.0,38.0,22.0,24.0,1.2,0.19,Unconfined,5.2,Loamy,Loamy,Tube Well,Shallow,33178.0,Mixed
24.122,77.6347,2021.0,7.93,650.0,0.0,189.0,97.0,45.0,7.9,265.0,60.0,28.0,26.0,2.1,0.22,Unconfined,6.84,Loamy,Loamy,Dug Well,Shallow,77256.75,Mixed
24.122,77.6347,2021.0,8.2,1450.0,0.0,610.0,92.0,61.0,8.8,275.0,24.0,52.0,204.0,2.1,1.61,Unconfined,6.35,Loamy,Loamy,Dug Well,Shallow,77256.75,Mixed
24.122,77.6347,2021.0,7.79,490.0,0.0,220.0,27.0,5.0,5.4,230.0,14.0,47.0,4.8,2.0,0.1,Unconfined,15.4,Loamy,Loamy,Tube Well,Artesian,1067.24,Mixed
24.122,77.6347,2021.0,7.67,1170.0,0.0,329.0,222.0,32.0,12.3,285.0,36.0,47.0,118.0,30.2,0.27,Unconfined,15.4,Loamy,Loamy,Tube Well,Artesian,1497.83,Mixed
24.122,77.6347,2021.0,7.46,910.0,0.0,226.0,137.0,70.0,46.8,310.0,72.0,32.0,64.0,1.2,0.61,Unconfined,15.4,Loamy,Loamy,Tube Well,Artesian,9599.74,Mixed
24.122,77.6347,2021.0,7.49,1020.0,0.0,220.0,195.0,55.0,7.0,365.0,60.0,52.0,64.0,1.2,0.41,Unconfined,25.58,Loamy,Loamy,Tube Well,Artesian,77256.75,Mixed
24.122,77.6347,2021.0,7.59,400.0,0.0,220.0,10.0,8.0,0.4,160.0,32.0,19.0,15.0,2.1,0.31,Unconfined,31.89,Loamy,Loamy,Tube Well,Artesian,77256.75,Mixed
24.122,77.6347,2021.0,7.67,390.0,0.0,153.0,27.0,23.0,3.5,145.0,34.0,15.0,22.0,0.4,0.13,Unconfined,9.85,Loamy,Loamy,Tube Well,Shallow,77256.75,Mixed
24.122,77.6347,2021.0,8.02,690.0,0.0,281.0,40.0,49.0,3.1,205.0,42.0,24.0,63.0,1.2,0.26,Unconfined,2.52,Loamy,Loamy,Dug Well,Shallow,77256.75,Mixed
24.122,77.6347,2021.0,8.13,320.0,0.0,171.0,7.0,18.0,2.8,115.0,36.0,6.0,20.0,0.8,0.29,Unconfined,32.45,Loamy,Loamy,Tube Well,Artesian,77256.75,Mixed
24.122,77.6347,2021.0,8.24,1790.0,0.0,696.0,120.0,119.0,1.4,135.0,28.0,16.0,344.0,8.4,1.6,Unconfined,21.46,Loamy,Loamy,Tube Well,Artesian,77256.75,Mixed
24.122,77.6347,2021.0,8.23,480.0,0.0,244.0,17.0,17.0,0.7,175.0,42.0,17.0,29.0,1.2,0.32,Unconfined,12.3,Loamy,Loamy,Tube Well,Artesian,77256.75,Mixed
24.122,77.6347,2021.0,8.02,980.0,0.0,305.0,172.0,5.0,3.0,255.0,50.0,32.0,106.0,2.2,0.42,Unconfined,10.9,Loamy,Loamy,Tube Well,Artesian,77256.75,Mixed
24.122,77.6347,2021.0,8.09,480.0,0.0,226.0,20.0,2.0,1.1,180.0,24.0,29.0,25.0,0.89,0.46,Unconfined,8.9,Loamy,Loamy,Tube Well,Shallow,77256.75,Mixed
24.122,77.6347,2021.0,7.85,460.0,0.0,153.0,30.0,45.0,14.2,190.0,56.0,12.0,18.0,0.67,0.22,Confined,12.19,Loamy,Loamy,Tube Well,Artesian,77256.75,Mixed
24.122,77.6347,2021.0,7.91,520.0,0.0,189.0,55.0,20.0,22.8,200.0,60.0,12.0,26.0,0.89,0.13,Unconfined,1.67,Loamy,Loamy,Dug Well,Shallow,77256.75,Mixed
24.122,77.6347,2021.0,7.81,500.0,0.0,262.0,20.0,8.0,1.4,150.0,24.0,22.0,44.0,2.81,0.28,Unconfined,40.5,Loamy,Loamy,Tube Well,Artesian,77256.75,Mixed
24.122,77.6347,2021.0,7.97,420.0,0.0,110.0,40.0,28.0,19.3,160.0,40.0,15.0,20.0,3.39,0.21,Unconfined,3.59,Loamy,Loamy,Dug Well,Shallow,77256.75,Mixed
24.122,77.6347,2021.0,7.67,570.0,0.0,250.0,52.0,10.0,1.1,200.0,32.0,29.0,37.0,0.9,0.58,Unconfined,36.1,Loamy,Loamy,Tube Well,Artesian,77256.75,Mixed
24.122,77.6347,2021.0,7.59,1100.0,0.0,317.0,185.0,31.0,0.4,300.0,48.0,44.0,110.0,5.2,0.28,Unconfined,6.75,Loamy,Loamy,Dug Well,Shallow,77256.75,Mixed
24.122,77.6347,2021.0,7.64,570.0,0.0,220.0,40.0,40.0,3.8,170.0,34.0,21.0,50.0,1.5,0.34,Unconfined,5.4,Others,Others,Dug Well,Shallow,53423.0,Others
24.122,77.6347,2021.0,7.42,780.0,0.0,299.0,97.0,10.0,6.3,185.0,50.0,15.0,92.0,2.1,0.58,Unconfined,5.4,Others,Others,Dug Well,Shallow,53423.0,Others
24.122,77.6347,2021.0,8.03,360.0,0.0,195.0,10.0,5.0,0.4,90.0,24.0,7.0,40.0,1.2,0.3,Unconfined,9.7,Others,Others,Dug Well,Shallow,53423.0,Others
24.122,77.6347,2021.0,7.6,690.0,0.0,250.0,87.0,8.0,30.3,130.0,44.0,5.0,88.0,14.99,0.62,Unconfined,6.4,Others,Others,Dug Well,Shallow,53423.0,Others
24.122,77.6347,2021.0,8.1,460.0,0.0,226.0,27.0,5.0,15.6,150.0,34.0,16.0,34.0,2.1,0.49,Unconfined,6.37,Others,Others,Dug Well,Shallow,53423.0,Others
24.122,77.6347,2021.0,7.99,370.0,0.0,183.0,15.0,3.0,1.1,160.0,28.0,22.0,10.0,0.2,0.04,Unconfined,6.25,Others,Others,Dug Well,Shallow,53423.0,Others
24.122,77.6347,2021.0,8.21,870.0,0.0,323.0,100.0,24.0,4.0,290.0,72.0,27.0,65.0,0.9,0.12,Unconfined,18.2,Others,Others,Tube Well,Artesian,53423.0,Others
24.122,77.6347,2021.0,7.98,870.0,0.0,317.0,85.0,16.0,44.8,275.0,68.0,26.0,60.0,21.0,0.19,Unconfined,1.3,Others,Others,Dug Well,Shallow,53423.0,Others
24.122,77.6347,2021.0,8.1,610.0,0.0,183.0,25.0,63.0,37.9,250.0,86.0,9.0,16.0,15.0,0.21,Unconfined,18.2,Others,Others,Dug Well,Artesian,6596.19,Others
24.122,77.6347,2021.0,7.53,770.0,0.0,275.0,107.0,34.0,7.5,170.0,26.0,26.0,85.0,21.0,0.72,Confined,29.2,Others,Others,Tube Well,Artesian,53423.0,Others
24.122,77.6347,2021.0,7.55,440.0,0.0,189.0,32.0,22.0,3.6,180.0,30.0,26.0,16.0,1.9,0.32,Confined,17.9,Others,Others,Tube Well,Artesian,53423.0,Others
24.122,77.6347,2021.0,7.94,650.0,0.0,220.0,55.0,37.0,33.5,240.0,70.0,16.0,37.0,2.0,0.21,Confined,16.1,Others,Others,Tube Well,Artesian,53423.0,Others
24.122,77.6347,2021.0,7.74,550.0,0.0,214.0,55.0,15.0,6.4,195.0,42.0,22.0,34.0,3.0,0.27,Confined,13.5,Others,Others,Tube Well,Artesian,53423.0,Others
24.122,77.6347,2021.0,8.07,630.0,0.0,256.0,55.0,29.0,4.9,200.0,64.0,10.0,46.0,10.4,0.23,Confined,7.74,Others,Others,Tube Well,Shallow,53423.0,Others
24.122,77.6347,2021.0,7.95,920.0,0.0,360.0,77.0,29.0,26.6,300.0,80.0,24.0,59.0,23.5,0.43,Unconfined,5.4,Others,Others,Tube Well,Shallow,53423.0,Others
24.122,77.6347,2021.0,8.0,480.0,0.0,220.0,37.0,2.0,4.5,175.0,46.0,15.0,24.0,9.6,0.31,Semi-Confined,4.02,Others,Others,Tube Well,Shallow,53423.0,Others
24.122,77.6347,2021.0,8.4,420.0,3.0,171.0,23.0,25.0,0.4,168.0,31.0,22.0,16.7,2.83,0.143,Semi-Confined,3.02,Others,Others,Tube Well,Shallow,53423.0,Others
24.122,77.6347,2021.0,8.1,410.0,0.0,122.0,63.0,8.0,1.64,153.0,49.0,7.0,21.0,1.27,0.111,Unconfined,6.12,Others,Others,Dug Well,Shallow,53423.0,Others
24.122,77.6347,2021.0,8.5,1200.0,6.0,445.0,93.0,43.0,1.18,97.0,16.0,14.0,230.0,1.96,1.79,Unconfined,33.4,Others,Others,Tube Well,Artesian,53423.0,Others
24.122,77.6347,2021.0,8.3,690.0,0.0,214.0,74.0,24.0,39.0,245.0,33.0,39.0,44.0,1.48,0.418,Unconfined,1.71,Others,Others,Dug Well,Shallow,7889.93,Others
24.122,77.6347,2021.0,8.4,430.0,3.0,195.0,23.0,4.0,3.9,173.0,39.0,18.0,17.0,3.64,0.292,Unconfined,1.96,Others,Others,Dug Well,Shallow,7889.93,Others
24.122,77.6347,2021.0,8.2,710.0,0.0,134.0,135.0,28.0,29.0,209.0,39.0,27.0,63.0,6.23,0.195,Unconfined,6.35,Others,Others,Dug Well,Shallow,7889.93,Others
24.122,77.6347,2021.0,7.85,370.0,0.0,159.0,35.0,6.0,6.0,140.0,24.0,19.0,17.0,3.0,0.07,Unconfined,4.27,Others,Others,Dug Well,Shallow,7889.93,Others
24.122,77.6347,2021.0,8.11,1160.0,0.0,293.0,150.0,48.0,48.0,475.0,110.0,49.0,43.0,8.0,0.48,Unconfined,0.83,Others,Others,Dug Well,Shallow,7889.93,Others
24.122,77.6347,2021.0,8.12,530.0,0.0,226.0,52.0,16.0,2.0,200.0,46.0,21.0,27.0,2.0,0.31,Unconfined,2.48,Others,Others,Dug Well,Shallow,11749.38,Others
24.122,77.6347,2021.0,8.29,480.0,0.0,250.0,20.0,1.0,0.0,140.0,20.0,22.0,41.0,8.0,0.24,Unconfined,1.61,Others,Others,Dug Well,Shallow,2758.0,Mixed
24.122,77.6347,2021.0,7.9,460.0,0.0,165.0,40.0,0.0,47.0,190.0,40.0,22.0,16.0,1.0,0.11,Unconfined,5.86,Others,Others,Dug Well,Shallow,118.76,Mixed
24.122,77.6347,2021.0,7.66,280.0,0.0,85.0,30.0,4.0,17.0,90.0,16.0,12.0,11.0,19.0,0.09,Unconfined,0.24,Others,Others,Dug Well,Shallow,2758.0,Others
24.122,77.6347,2021.0,7.99,500.0,0.0,171.0,55.0,7.0,2.0,175.0,38.0,19.0,20.0,22.0,0.14,Unconfined,4.81,Others,Others,Dug Well,Shallow,2758.0,Mixed
24.122,77.6347,2021.0,8.05,330.0,0.0,153.0,25.0,1.0,1.0,140.0,42.0,9.0,10.0,0.6,0.11,Unconfined,0.44,Others,Others,Dug Well,Shallow,2758.0,Mixed
24.122,77.6347,2021.0,7.74,930.0,0.0,195.0,145.0,68.0,42.0,370.0,104.0,27.0,39.0,5.0,0.3,Unconfined,2.38,Others,Others,Dug Well,Shallow,2758.0,Others
24.122,77.6347,2021.0,8.14,1700.0,0.0,305.0,310.0,144.0,53.0,490.0,108.0,53.0,124.0,68.0,0.46,Unconfined,1.71,Others,Others,Dug Well,Shallow,2758.0,Others
24.122,77.6347,2021.0,7.9,930.0,0.0,305.0,112.0,15.0,27.0,260.0,56.0,29.0,70.0,39.0,0.26,Unconfined,8.59,Others,Others,Dug Well,Shallow,12760.84,Others
24.122,77.6347,2021.0,7.96,210.0,0.0,92.0,20.0,4.0,2.0,85.0,20.0,9.0,8.0,1.0,0.09,Unconfined,1.19,Others,Others,Dug Well,Shallow,2758.0,Others
24.122,77.6347,2021.0,7.98,520.0,0.0,214.0,37.0,7.0,35.0,220.0,76.0,7.0,14.0,4.0,0.12,Unconfined,2.32,Others,Others,Dug Well,Shallow,12760.84,Others
24.122,77.6347,2021.0,8.29,350.0,0.0,159.0,22.0,9.0,3.0,145.0,36.0,13.0,12.0,2.0,0.15,Unconfined,0.96,Others,Others,Dug Well,Shallow,11749.38,Others
24.122,77.6347,2021.0,8.21,790.0,0.0,256.0,72.0,31.0,30.0,220.0,84.0,2.0,27.0,89.0,0.16,Unconfined,2.18,Others,Others,Dug Well,Shallow,12760.84,Others
24.122,77.6347,2021.0,7.37,170.0,0.0,61.0,22.0,0.0,8.0,60.0,16.0,5.0,9.0,2.0,0.05,Unconfined,0.05,Others,Others,Dug Well,Shallow,12760.84,Others
24.122,77.6347,2021.0,7.65,150.0,0.0,61.0,15.0,2.0,1.0,55.0,18.0,2.0,4.0,5.0,0.09,Unconfined,1.79,Others,Others,Dug Well,Shallow,12760.84,Others
24.122,77.6347,2021.0,7.33,150.0,0.0,73.0,10.0,0.0,1.0,60.0,20.0,2.0,6.0,0.5,0.05,Unconfined,2.65,Others,Others,Dug Well,Shallow,12760.84,Others
24.122,77.6347,2021.0,8.22,1120.0,0.0,488.0,97.0,28.0,12.0,375.0,112.0,23.0,44.0,66.0,0.69,Unconfined,2.88,Others,Others,Dug Well,Shallow,12760.84,Others
24.122,77.6347,2021.0,7.72,660.0,0.0,195.0,72.0,34.0,19.0,240.0,64.0,19.0,40.0,2.0,0.26,Unconfined,2.49,Others,Others,Dug Well,Shallow,12760.84,Others
24.122,77.6347,2021.0,8.07,320.0,0.0,116.0,37.0,0.0,1.0,120.0,28.0,12.0,16.0,1.0,0.18,Unconfined,4.25,Others,Others,Dug Well,Shallow,7889.93,Others
24.122,77.6347,2021.0,7.76,1060.0,0.0,299.0,160.0,13.0,48.0,450.0,74.0,64.0,36.0,0.7,0.28,Unconfined,5.26,Others,Others,Dug Well,Shallow,2758.0,Others
24.122,77.6347,2021.0,7.69,1150.0,0.0,287.0,137.0,75.0,22.0,370.0,54.0,57.0,73.0,35.0,0.33,Unconfined,0.4,Others,Others,Dug Well,Shallow,7889.93,Others
24.122,77.6347,2021.0,8.3,480.0,0.0,214.0,32.0,4.0,16.0,185.0,48.0,16.0,23.0,3.0,0.2,Unconfined,5.62,Others,Others,Dug Well,Shallow,118.76,Mixed
24.122,77.6347,2021.0,7.96,710.0,0.0,244.0,37.0,50.0,32.0,265.0,46.0,36.0,40.0,1.0,0.84,Unconfined,7.24,Others,Others,Dug Well,Shallow,118.76,Mixed
24.122,77.6347,2021.0,7.97,1110.0,0.0,220.0,187.0,106.0,12.0,355.0,80.0,38.0,80.0,17.0,0.39,Unconfined,0.43,Others,Others,Dug Well,Shallow,118.76,Others
24.122,77.6347,2021.0,8.14,1450.0,0.0,372.0,190.0,106.0,44.0,490.0,100.0,58.0,99.0,15.0,0.46,Unconfined,4.0,Others,Others,Dug Well,Shallow,118.76,Mixed
24.122,77.6347,2021.0,8.13,420.0,0.0,177.0,35.0,13.0,8.0,140.0,22.0,21.0,17.0,24.0,0.15,Unconfined,2.32,Others,Others,Dug Well,Shallow,118.76,Others
24.122,77.6347,2021.0,8.22,540.0,0.0,287.0,25.0,16.0,1.0,145.0,32.0,16.0,52.0,6.0,0.52,Unconfined,2.22,Others,Others,Dug Well,Shallow,118.76,Others
24.122,77.6347,2021.0,7.95,580.0,0.0,183.0,60.0,20.0,46.0,165.0,42.0,15.0,28.0,47.0,0.12,Unconfined,1.32,Others,Others,Dug Well,Shallow,78631.7,Others
24.122,77.6347,2021.0,8.24,440.0,0.0,183.0,27.0,28.0,3.0,160.0,44.0,12.0,24.0,6.0,0.16,Unconfined,0.29,Others,Others,Dug Well,Shallow,78631.7,Others
24.122,77.6347,2021.0,8.25,710.0,0.0,305.0,42.0,37.0,9.0,280.0,62.0,30.0,32.0,2.0,0.1,Unconfined,0.76,Others,Others,Dug Well,Shallow,78631.7,Others
24.122,77.6347,2021.0,7.66,360.0,0.0,92.0,60.0,2.0,3.0,135.0,24.0,18.0,17.0,4.0,0.05,Unconfined,2.87,Others,Others,Dug Well,Shallow,78631.7,Others
24.122,77.6347,2021.0,7.51,230.0,0.0,91.0,17.0,5.0,2.33,81.0,16.0,10.0,12.0,2.05,0.137,Unconfined,2.92,Others,Others,Dug Well,Shallow,118.76,Others
